"Id";"DTime";"AHorizontal";"AVertical";"Frequency";"Amplitude";"Variance";"Snr"
16063;"2024-02-07 15:52:23";220;-20;2400;-42.597;0.0209039;374.994
16064;"2024-02-07 15:52:24";220;-20;2400;-42.5835;0.0160699;353.202
16065;"2024-02-07 15:52:24";220;-20;2400;-42.5732;0.0171774;352.562
16066;"2024-02-07 15:52:24";220;-20;2400;-42.5763;0.0122218;339.094
16067;"2024-02-07 15:52:24";220;-20;2400;-42.5782;0.0120975;358.655
16068;"2024-02-07 15:52:24";220;-20;2400;-42.5841;0.0119348;339.534
16069;"2024-02-07 15:52:30";220;-20;2500;-41.9598;0.0136179;340.589
16070;"2024-02-07 15:52:30";220;-20;2500;-41.9431;0.0153528;338.008
16071;"2024-02-07 15:52:30";220;-20;2500;-41.8851;0.0170724;329.643
16072;"2024-02-07 15:52:30";220;-20;2500;-41.8033;0.0197827;299.434
16073;"2024-02-07 15:52:30";220;-20;2500;-41.7068;0.0227399;360.076
16074;"2024-02-07 15:52:30";220;-20;2500;-41.6068;0.0195369;361.986
16075;"2024-02-07 15:52:30";220;-20;2500;-41.5177;0.0193465;325.876
16076;"2024-02-07 15:52:30";220;-20;2500;-41.4229;0.0138945;330.04
16077;"2024-02-07 15:52:30";220;-20;2500;-41.3219;0.013046;330.159
16078;"2024-02-07 15:52:30";220;-20;2500;-41.2311;0.00939617;331.522
16079;"2024-02-07 15:52:30";220;-20;2500;-41.1413;0.00890684;327.964
16080;"2024-02-07 15:52:30";220;-20;2500;-41.0669;0.0122503;297.314
16081;"2024-02-07 15:52:30";220;-20;2500;-41.0386;0.0181742;277.916
16082;"2024-02-07 15:52:36";220;-20;2600;-39.2037;0.0173154;271.269
16083;"2024-02-07 15:52:36";220;-20;2600;-39.1895;0.0151472;258.797
16084;"2024-02-07 15:52:36";220;-20;2600;-39.1766;0.012687;252.628
16085;"2024-02-07 15:52:36";220;-20;2600;-39.1643;0.0116653;258.226
16086;"2024-02-07 15:52:36";220;-20;2600;-39.153;0.0119126;286.368
16087;"2024-02-07 15:52:36";220;-20;2600;-39.1421;0.0139404;300.541
16088;"2024-02-07 15:52:36";220;-20;2600;-39.125;0.0150279;288.249
16089;"2024-02-07 15:52:36";220;-20;2600;-39.1217;0.0216199;266.589
16090;"2024-02-07 15:52:36";220;-20;2600;-39.1116;0.0253721;287.032
16091;"2024-02-07 15:52:36";220;-20;2600;-39.1072;0.0187198;306.325
16092;"2024-02-07 15:52:36";220;-20;2600;-39.0981;0.0118947;284.141
16093;"2024-02-07 15:52:36";220;-20;2600;-39.1046;0.0104816;265.786
16094;"2024-02-07 15:52:36";220;-20;2600;-39.1124;0.0104367;283.382
16095;"2024-02-07 15:52:42";220;-20;2700;-45.3781;0.0144223;301.275
16096;"2024-02-07 15:52:42";220;-20;2700;-45.3865;0.0184935;326.822
16097;"2024-02-07 15:52:42";220;-20;2700;-45.387;0.025946;317.53
16098;"2024-02-07 15:52:42";220;-20;2700;-45.3952;0.017923;309.918
16099;"2024-02-07 15:52:42";220;-20;2700;-45.3931;0.0136201;270.681
16100;"2024-02-07 15:52:42";220;-20;2700;-45.4106;0.0104072;247.046
16101;"2024-02-07 15:52:42";220;-20;2700;-45.4243;0.0100779;234.724
16102;"2024-02-07 15:52:42";220;-20;2700;-45.4382;0.0134748;238.515
16103;"2024-02-07 15:52:42";220;-20;2700;-45.4472;0.012738;235.438
16104;"2024-02-07 15:52:42";220;-20;2700;-45.4463;0.0198994;253.777
16105;"2024-02-07 15:52:42";220;-20;2700;-45.4434;0.0192913;259.427
16106;"2024-02-07 15:52:42";220;-20;2700;-45.4316;0.0258996;248.657
16107;"2024-02-07 15:52:42";220;-20;2700;-45.4022;0.0209796;235.371
16108;"2024-02-07 15:53:07";230;-20;700;-54.4611;0.034604;60.4526
16109;"2024-02-07 15:53:07";230;-20;700;-54.5036;0.035246;60.9851
16110;"2024-02-07 15:53:07";230;-20;700;-54.5048;0.0343009;64.235
16111;"2024-02-07 15:53:07";230;-20;700;-54.501;0.0445774;70.7234
16112;"2024-02-07 15:53:07";230;-20;700;-54.4939;0.0395118;69.0452
16113;"2024-02-07 15:53:07";230;-20;700;-54.5241;0.0384635;74.8562
16114;"2024-02-07 15:53:07";230;-20;700;-54.5358;0.0342839;70.1741
16115;"2024-02-07 15:53:07";230;-20;700;-54.5175;0.0372766;68.7438
16116;"2024-02-07 15:53:07";230;-20;700;-54.5488;0.0407525;74.8208
16117;"2024-02-07 15:53:07";230;-20;700;-54.5611;0.0479963;75.1523
16118;"2024-02-07 15:53:07";230;-20;700;-54.5947;0.0524571;76.829
16119;"2024-02-07 15:53:07";230;-20;700;-54.6038;0.0443236;73.5089
16120;"2024-02-07 15:53:07";230;-20;700;-54.6279;0.0396405;76.0437
16121;"2024-02-07 15:53:13";230;-20;800;-48.6074;0.022403;147.739
16122;"2024-02-07 15:53:13";230;-20;800;-48.6168;0.0206275;150.681
16123;"2024-02-07 15:53:13";230;-20;800;-48.629;0.0210611;143.569
16124;"2024-02-07 15:53:13";230;-20;800;-48.6353;0.0175672;142.627
16125;"2024-02-07 15:53:13";230;-20;800;-48.6596;0.018938;150.541
16126;"2024-02-07 15:53:13";230;-20;800;-48.6672;0.0205866;169.757
16127;"2024-02-07 15:53:13";230;-20;800;-48.6745;0.0228982;198.488
16128;"2024-02-07 15:53:13";230;-20;800;-48.6851;0.0274919;187.927
16129;"2024-02-07 15:53:13";230;-20;800;-48.6818;0.025898;173.223
16130;"2024-02-07 15:53:13";230;-20;800;-48.6854;0.0317485;167.167
16131;"2024-02-07 15:53:13";230;-20;800;-48.6868;0.0307331;166.892
16132;"2024-02-07 15:53:13";230;-20;800;-48.697;0.0341827;160.638
16133;"2024-02-07 15:53:13";230;-20;800;-48.6917;0.0238127;158.654
16134;"2024-02-07 15:53:19";230;-20;900;-57.1648;0.04266;52.4877
16135;"2024-02-07 15:53:19";230;-20;900;-57.1273;0.0461741;54.3823
16136;"2024-02-07 15:53:19";230;-20;900;-57.1319;0.0393967;59.3919
16137;"2024-02-07 15:53:19";230;-20;900;-57.1418;0.0352486;58.5025
16138;"2024-02-07 15:53:19";230;-20;900;-57.1402;0.0530297;57.3738
16139;"2024-02-07 15:53:19";230;-20;900;-57.1178;0.0454493;56.8676
16140;"2024-02-07 15:53:19";230;-20;900;-57.1204;0.0417737;59.5272
16141;"2024-02-07 15:53:19";230;-20;900;-57.1157;0.0339185;54.3808
16142;"2024-02-07 15:53:19";230;-20;900;-57.1391;0.0368457;52.8136
16143;"2024-02-07 15:53:19";230;-20;900;-57.1372;0.0398732;55.8587
16144;"2024-02-07 15:53:19";230;-20;900;-57.1373;0.0364634;54.4786
16145;"2024-02-07 15:53:19";230;-20;900;-57.127;0.048015;53.1723
16146;"2024-02-07 15:53:19";230;-20;900;-57.1246;0.0487082;59.6586
16147;"2024-02-07 15:53:25";230;-20;1000;-55.5645;0.0458393;89.8679
16148;"2024-02-07 15:53:25";230;-20;1000;-55.5575;0.0424455;85.609
16149;"2024-02-07 15:53:25";230;-20;1000;-55.5669;0.0408822;92.0656
16150;"2024-02-07 15:53:26";230;-20;1000;-55.5532;0.0486506;78.448
16151;"2024-02-07 15:53:26";230;-20;1000;-55.5444;0.0464429;84.0625
16152;"2024-02-07 15:53:26";230;-20;1000;-55.546;0.0532068;84.432
16153;"2024-02-07 15:53:26";230;-20;1000;-55.5295;0.0499294;83.5311
16154;"2024-02-07 15:53:26";230;-20;1000;-55.5305;0.0500786;81.1899
16155;"2024-02-07 15:53:26";230;-20;1000;-55.5252;0.0392108;84.4604
16156;"2024-02-07 15:53:26";230;-20;1000;-55.5443;0.0349403;82.4515
16157;"2024-02-07 15:53:26";230;-20;1000;-55.5404;0.0363086;83.9707
16158;"2024-02-07 15:53:26";230;-20;1000;-55.5295;0.0376373;83.1956
16159;"2024-02-07 15:53:26";230;-20;1000;-55.5187;0.032157;80.1372
16160;"2024-02-07 15:53:32";230;-20;1100;-49.9705;0.0226815;174.824
16161;"2024-02-07 15:53:32";230;-20;1100;-49.979;0.021272;187.491
16162;"2024-02-07 15:53:32";230;-20;1100;-49.9847;0.0196267;166.594
16163;"2024-02-07 15:53:32";230;-20;1100;-49.983;0.0180966;159.48
16164;"2024-02-07 15:53:32";230;-20;1100;-49.9832;0.0160499;154.034
16165;"2024-02-07 15:53:32";230;-20;1100;-49.9769;0.0187085;147.648
16166;"2024-02-07 15:53:32";230;-20;1100;-49.9908;0.017047;149.331
16167;"2024-02-07 15:53:32";230;-20;1100;-49.968;0.0256139;150.714
16168;"2024-02-07 15:53:32";230;-20;1100;-49.9447;0.0179205;162.943
16169;"2024-02-07 15:53:32";230;-20;1100;-49.9145;0.0195782;143.518
16170;"2024-02-07 15:53:32";230;-20;1100;-49.9014;0.0146001;154.24
16171;"2024-02-07 15:53:32";230;-20;1100;-49.8834;0.0163949;160.561
16172;"2024-02-07 15:53:32";230;-20;1100;-49.8775;0.0142445;157.607
16173;"2024-02-07 15:53:38";230;-20;1200;-48.1941;0.0378828;25.6386
16174;"2024-02-07 15:53:38";230;-20;1200;-48.2157;0.0446382;26.9962
16175;"2024-02-07 15:53:38";230;-20;1200;-48.2895;0.0208619;41.6635
16176;"2024-02-07 15:53:38";230;-20;1200;-48.2656;0.0332376;28.9484
16177;"2024-02-07 15:53:38";230;-20;1200;-48.2492;0.0229596;29.2702
16178;"2024-02-07 15:53:38";230;-20;1200;-48.2068;0.0216381;30.1253
16179;"2024-02-07 15:53:38";230;-20;1200;-48.1562;0.0215302;30.7908
16180;"2024-02-07 15:53:38";230;-20;1200;-48.1007;0.0231504;27.3567
16181;"2024-02-07 15:53:38";230;-20;1200;-48.0471;0.0269537;27.6952
16182;"2024-02-07 15:53:38";230;-20;1200;-48.0197;0.0310976;27.8543
16183;"2024-02-07 15:53:38";230;-20;1200;-47.983;0.0345555;28.0053
16184;"2024-02-07 15:53:38";230;-20;1200;-47.9343;0.0415634;28.0244
16185;"2024-02-07 15:53:38";230;-20;1200;-47.8535;0.0312807;26.6241
16186;"2024-02-07 15:53:44";230;-20;1300;-52.5831;0.0302035;155.057
16187;"2024-02-07 15:53:44";230;-20;1300;-52.5831;0.0397205;144.552
16188;"2024-02-07 15:53:44";230;-20;1300;-52.5949;0.0243452;143.598
16189;"2024-02-07 15:53:44";230;-20;1300;-52.5893;0.0270361;144.122
16190;"2024-02-07 15:53:44";230;-20;1300;-52.5838;0.024026;145.17
16191;"2024-02-07 15:53:44";230;-20;1300;-52.5722;0.0242475;163.918
16192;"2024-02-07 15:53:44";230;-20;1300;-52.5931;0.0217357;135.862
16193;"2024-02-07 15:53:44";230;-20;1300;-52.5838;0.027597;126.43
16194;"2024-02-07 15:53:44";230;-20;1300;-52.5832;0.0255288;115.529
16195;"2024-02-07 15:53:44";230;-20;1300;-52.5829;0.0355591;124.124
16196;"2024-02-07 15:53:44";230;-20;1300;-52.5917;0.0336947;120.713
16197;"2024-02-07 15:53:44";230;-20;1300;-52.5761;0.042635;118.843
16198;"2024-02-07 15:53:44";230;-20;1300;-52.5664;0.0393496;117.472
16199;"2024-02-07 15:53:50";230;-20;1400;-58.4538;0.0835068;29.0223
16200;"2024-02-07 15:53:50";230;-20;1400;-58.4843;0.0761214;31.3949
16201;"2024-02-07 15:53:50";230;-20;1400;-58.4681;0.0808629;32.8622
16202;"2024-02-07 15:53:50";230;-20;1400;-58.4767;0.0839635;34.2427
16203;"2024-02-07 15:53:50";230;-20;1400;-58.4939;0.0785707;30.9409
16204;"2024-02-07 15:53:50";230;-20;1400;-58.4963;0.0732379;31.5504
16205;"2024-02-07 15:53:50";230;-20;1400;-58.4879;0.0684505;34.5932
16206;"2024-02-07 15:53:50";230;-20;1400;-58.5181;0.0654433;32.8496
16207;"2024-02-07 15:53:50";230;-20;1400;-58.5386;0.0701773;29.241
16208;"2024-02-07 15:53:50";230;-20;1400;-58.5465;0.0552509;27.393
16209;"2024-02-07 15:53:50";230;-20;1400;-58.5405;0.0615092;26.9613
16210;"2024-02-07 15:53:50";230;-20;1400;-58.5322;0.0581567;27.5895
16211;"2024-02-07 15:53:50";230;-20;1400;-58.5278;0.0537613;27.4214
16212;"2024-02-07 15:53:56";230;-20;1500;-57.9475;0.0510699;31.3722
16213;"2024-02-07 15:53:56";230;-20;1500;-57.9227;0.0553527;33.8702
16214;"2024-02-07 15:53:56";230;-20;1500;-57.9276;0.0684476;37.7624
16215;"2024-02-07 15:53:56";230;-20;1500;-57.9264;0.0476317;36.8189
16216;"2024-02-07 15:53:56";230;-20;1500;-57.9169;0.0588953;39.6081
16217;"2024-02-07 15:53:56";230;-20;1500;-57.9142;0.0517604;37.8953
16218;"2024-02-07 15:53:56";230;-20;1500;-57.921;0.0582916;36.0649
16219;"2024-02-07 15:53:56";230;-20;1500;-57.9381;0.0421717;32.9218
16220;"2024-02-07 15:53:56";230;-20;1500;-57.9418;0.0522476;32.9
16221;"2024-02-07 15:53:56";230;-20;1500;-57.9785;0.0558221;32.4441
16222;"2024-02-07 15:53:56";230;-20;1500;-57.9985;0.0518945;33.1858
16223;"2024-02-07 15:53:56";230;-20;1500;-58.0383;0.0491156;32.8829
16224;"2024-02-07 15:53:56";230;-20;1500;-58.0034;0.0486191;28.3479
16225;"2024-02-07 15:54:02";230;-20;1600;-59.2978;0.0633212;7.57014
16226;"2024-02-07 15:54:02";230;-20;1600;-59.0423;0.138736;6.50224
16227;"2024-02-07 15:54:02";230;-20;1600;-59.0229;0.137207;7.00225
16228;"2024-02-07 15:54:02";230;-20;1600;-59.0519;0.156593;7.02549
16229;"2024-02-07 15:54:02";230;-20;1600;-59.0482;0.163763;7.07186
16230;"2024-02-07 15:54:02";230;-20;1600;-59.0947;0.149969;6.3844
16231;"2024-02-07 15:54:03";230;-20;1600;-59.0868;0.164644;6.48812
16232;"2024-02-07 15:54:03";230;-20;1600;-59.0763;0.169378;6.36314
16233;"2024-02-07 15:54:03";230;-20;1600;-59.1009;0.176874;6.04113
16234;"2024-02-07 15:54:03";230;-20;1600;-59.2702;0.141305;8.29325
16235;"2024-02-07 15:54:03";230;-20;1600;-59.2714;0.159898;8.40348
16236;"2024-02-07 15:54:03";230;-20;1600;-59.5669;0.07415;9.38151
16237;"2024-02-07 15:54:03";230;-20;1600;-59.6168;0.0634728;8.89121
16238;"2024-02-07 15:54:09";230;-20;1700;-55.9382;0.0534183;62.0325
16239;"2024-02-07 15:54:09";230;-20;1700;-55.9412;0.0446058;66.5189
16240;"2024-02-07 15:54:09";230;-20;1700;-55.8745;0.0544928;55.5441
16241;"2024-02-07 15:54:09";230;-20;1700;-55.8014;0.0335939;45.6231
16242;"2024-02-07 15:54:09";230;-20;1700;-55.7944;0.0388128;45.963
16243;"2024-02-07 15:54:09";230;-20;1700;-55.7913;0.0361705;46.5078
16244;"2024-02-07 15:54:09";230;-20;1700;-55.7784;0.0424786;44.5011
16245;"2024-02-07 15:54:09";230;-20;1700;-55.7707;0.0425174;47.369
16246;"2024-02-07 15:54:09";230;-20;1700;-55.761;0.0474215;47.3496
16247;"2024-02-07 15:54:09";230;-20;1700;-55.7996;0.0491547;58.0883
16248;"2024-02-07 15:54:09";230;-20;1700;-55.7246;0.0431734;52.0329
16249;"2024-02-07 15:54:09";230;-20;1700;-55.6766;0.0440999;50.2685
16250;"2024-02-07 15:54:09";230;-20;1700;-55.7212;0.0450648;64.8019
16251;"2024-02-07 15:54:15";230;-20;1800;-57.1794;0.045036;41.5832
16252;"2024-02-07 15:54:15";230;-20;1800;-57.1911;0.0393379;45.1031
16253;"2024-02-07 15:54:15";230;-20;1800;-57.1987;0.0394711;46.4057
16254;"2024-02-07 15:54:15";230;-20;1800;-57.2216;0.0395575;50.7759
16255;"2024-02-07 15:54:15";230;-20;1800;-57.2023;0.0382973;51.8772
16256;"2024-02-07 15:54:15";230;-20;1800;-57.2009;0.0440622;53.783
16257;"2024-02-07 15:54:15";230;-20;1800;-57.2126;0.0397902;51.0373
16258;"2024-02-07 15:54:15";230;-20;1800;-57.1979;0.0452248;58.9766
16259;"2024-02-07 15:54:15";230;-20;1800;-57.2155;0.0422479;62.0432
16260;"2024-02-07 15:54:15";230;-20;1800;-57.2187;0.0489531;52.1562
16261;"2024-02-07 15:54:15";230;-20;1800;-57.2299;0.0498207;54.9131
16262;"2024-02-07 15:54:15";230;-20;1800;-57.2507;0.0546113;52.0243
16263;"2024-02-07 15:54:15";230;-20;1800;-57.2659;0.0584752;50.6406
16264;"2024-02-07 15:54:21";230;-20;1900;-58.7415;0.0724343;0.64285
16265;"2024-02-07 15:54:21";230;-20;1900;-58.7484;0.0839906;0.642502
16266;"2024-02-07 15:54:21";230;-20;1900;-58.7593;0.0888651;0.641815
16267;"2024-02-07 15:54:21";230;-20;1900;-58.7441;0.0873871;0.645662
16268;"2024-02-07 15:54:21";230;-20;1900;-58.7592;0.0844747;0.647131
16269;"2024-02-07 15:54:21";230;-20;1900;-58.7603;0.0809763;0.639121
16270;"2024-02-07 15:54:21";230;-20;1900;-58.7641;0.073171;0.641756
16271;"2024-02-07 15:54:21";230;-20;1900;-58.766;0.054113;0.62811
16272;"2024-02-07 15:54:21";230;-20;1900;-58.7722;0.0567999;0.621495
16273;"2024-02-07 15:54:21";230;-20;1900;-58.775;0.0517681;0.615191
16274;"2024-02-07 15:54:21";230;-20;1900;-58.7843;0.0515519;0.612752
16275;"2024-02-07 15:54:21";230;-20;1900;-58.7956;0.0458606;0.608093
16276;"2024-02-07 15:54:21";230;-20;1900;-58.8311;0.0469488;0.595699
16277;"2024-02-07 15:54:27";230;-20;2000;-60.2139;0.0491077;2.47014
16278;"2024-02-07 15:54:27";230;-20;2000;-60.2265;0.0413856;2.21805
16279;"2024-02-07 15:54:27";230;-20;2000;-60.243;0.07017;2.79379
16280;"2024-02-07 15:54:27";230;-20;2000;-60.2274;0.0791083;3.22614
16281;"2024-02-07 15:54:27";230;-20;2000;-60.2162;0.0830741;3.44953
16282;"2024-02-07 15:54:27";230;-20;2000;-60.2518;0.0875491;2.76479
16283;"2024-02-07 15:54:27";230;-20;2000;-60.2543;0.0834607;2.83302
16284;"2024-02-07 15:54:27";230;-20;2000;-60.2781;0.0728943;2.1398
16285;"2024-02-07 15:54:27";230;-20;2000;-60.2976;0.0580174;1.36955
16286;"2024-02-07 15:54:27";230;-20;2000;-60.3054;0.0590255;1.02887
16287;"2024-02-07 15:54:27";230;-20;2000;-60.2935;0.054575;1.47571
16288;"2024-02-07 15:54:27";230;-20;2000;-60.2703;0.0596171;2.21549
16289;"2024-02-07 15:54:27";230;-20;2000;-60.2704;0.0586133;2.18704
16290;"2024-02-07 15:54:33";230;-20;2100;-60.4143;0.0700489;1.47379
16291;"2024-02-07 15:54:33";230;-20;2100;-60.4226;0.0683969;1.6697
16292;"2024-02-07 15:54:33";230;-20;2100;-60.383;0.0625852;2.23414
16293;"2024-02-07 15:54:33";230;-20;2100;-60.3883;0.0604876;1.66226
16294;"2024-02-07 15:54:33";230;-20;2100;-60.3712;0.0734997;2.25174
16295;"2024-02-07 15:54:33";230;-20;2100;-60.3936;0.0693869;1.58476
16296;"2024-02-07 15:54:33";230;-20;2100;-60.3848;0.0643468;1.67542
16297;"2024-02-07 15:54:33";230;-20;2100;-60.4094;0.0641876;1.18758
16298;"2024-02-07 15:54:33";230;-20;2100;-60.4271;0.0641343;1.11159
16299;"2024-02-07 15:54:33";230;-20;2100;-60.4414;0.0760302;0.876669
16300;"2024-02-07 15:54:33";230;-20;2100;-60.4421;0.0864919;1.02549
16301;"2024-02-07 15:54:33";230;-20;2100;-60.4706;0.0701688;0.328396
16302;"2024-02-07 15:54:33";230;-20;2100;-60.4859;0.0593551;-0.334035
16303;"2024-02-07 15:54:39";230;-20;2200;-51.7957;0.0274776;190.764
16304;"2024-02-07 15:54:39";230;-20;2200;-51.8377;0.024617;141.019
16305;"2024-02-07 15:54:39";230;-20;2200;-51.9006;0.0152427;144.085
16306;"2024-02-07 15:54:39";230;-20;2200;-51.9655;0.0152376;148.519
16307;"2024-02-07 15:54:39";230;-20;2200;-52.0562;0.0126295;151.314
16308;"2024-02-07 15:54:39";230;-20;2200;-52.1725;0.0149335;160.21
16309;"2024-02-07 15:54:39";230;-20;2200;-52.2933;0.0230943;180.241
16310;"2024-02-07 15:54:39";230;-20;2200;-52.4383;0.0205641;216.729
16311;"2024-02-07 15:54:39";230;-20;2200;-52.5753;0.0286641;211.637
16312;"2024-02-07 15:54:39";230;-20;2200;-52.6695;0.0237507;183.711
16313;"2024-02-07 15:54:39";230;-20;2200;-52.748;0.0247551;197.713
16314;"2024-02-07 15:54:39";230;-20;2200;-52.8056;0.0227128;188.09
16315;"2024-02-07 15:54:39";230;-20;2200;-52.8397;0.0239427;181.298
16316;"2024-02-07 15:54:46";230;-20;2300;-42.3536;0.00937129;262.109
16317;"2024-02-07 15:54:46";230;-20;2300;-42.3529;0.010971;268.133
16318;"2024-02-07 15:54:46";230;-20;2300;-42.3572;0.012565;260.912
16319;"2024-02-07 15:54:46";230;-20;2300;-42.3687;0.0182736;254.605
16320;"2024-02-07 15:54:46";230;-20;2300;-42.3893;0.0162073;251.639
16321;"2024-02-07 15:54:46";230;-20;2300;-42.4181;0.019346;243.355
16322;"2024-02-07 15:54:46";230;-20;2300;-42.4436;0.0147891;255.573
16323;"2024-02-07 15:54:46";230;-20;2300;-42.4687;0.0166854;239.57
16324;"2024-02-07 15:54:46";230;-20;2300;-42.4871;0.0139016;227.974
16325;"2024-02-07 15:54:46";230;-20;2300;-42.4963;0.0166009;228.849
16326;"2024-02-07 15:54:46";230;-20;2300;-42.5095;0.0158065;280.812
16327;"2024-02-07 15:54:46";230;-20;2300;-42.5105;0.0174509;274.641
16328;"2024-02-07 15:54:46";230;-20;2300;-42.5103;0.01798;266.417
16329;"2024-02-07 15:54:52";230;-20;2400;-42.7349;0.0217153;261.221
16330;"2024-02-07 15:54:52";230;-20;2400;-42.7269;0.0249387;272.392
16331;"2024-02-07 15:54:52";230;-20;2400;-42.723;0.0179052;276.094
16332;"2024-02-07 15:54:52";230;-20;2400;-42.7155;0.0115952;280.075
16333;"2024-02-07 15:54:52";230;-20;2400;-42.724;0.0105453;235.328
16334;"2024-02-07 15:54:52";230;-20;2400;-42.7235;0.0117209;237.058
16335;"2024-02-07 15:54:52";230;-20;2400;-42.7314;0.0141351;241.791
16336;"2024-02-07 15:54:52";230;-20;2400;-42.74;0.0155494;242.038
16337;"2024-02-07 15:54:52";230;-20;2400;-42.7546;0.0193593;258.822
16338;"2024-02-07 15:54:52";230;-20;2400;-42.7631;0.0188937;262.794
16339;"2024-02-07 15:54:52";230;-20;2400;-42.7731;0.0186719;274.245
16340;"2024-02-07 15:54:52";230;-20;2400;-42.7831;0.0173045;264.528
16341;"2024-02-07 15:54:52";230;-20;2400;-42.7818;0.0143499;278.987
16342;"2024-02-07 15:54:58";230;-20;2500;-39.9359;0.00864991;318.228
16343;"2024-02-07 15:54:58";230;-20;2500;-39.9511;0.0138806;307.331
16344;"2024-02-07 15:54:58";230;-20;2500;-39.9673;0.0156383;380.12
16345;"2024-02-07 15:54:58";230;-20;2500;-39.9835;0.0190203;353.279
16346;"2024-02-07 15:54:58";230;-20;2500;-40.0043;0.0179776;317.114
16347;"2024-02-07 15:54:58";230;-20;2500;-40.0259;0.0194474;280.143
16348;"2024-02-07 15:54:58";230;-20;2500;-40.0516;0.0154993;282.484
16349;"2024-02-07 15:54:58";230;-20;2500;-40.0773;0.0153595;269.262
16350;"2024-02-07 15:54:58";230;-20;2500;-40.0982;0.0136459;292.264
16351;"2024-02-07 15:54:58";230;-20;2500;-40.1102;0.0147181;292.51
16352;"2024-02-07 15:54:58";230;-20;2500;-40.1245;0.016117;312.091
16353;"2024-02-07 15:54:58";230;-20;2500;-40.1326;0.0161054;311.105
16354;"2024-02-07 15:54:58";230;-20;2500;-40.1409;0.017883;324.529
16355;"2024-02-07 15:55:04";230;-20;2600;-41.4786;0.0174173;330.292
16356;"2024-02-07 15:55:04";230;-20;2600;-41.4775;0.0199972;313.524
16357;"2024-02-07 15:55:04";230;-20;2600;-41.4776;0.019683;344.193
16358;"2024-02-07 15:55:04";230;-20;2600;-41.4761;0.0188623;335.787
16359;"2024-02-07 15:55:04";230;-20;2600;-41.4751;0.0167111;314.147
16360;"2024-02-07 15:55:04";230;-20;2600;-41.4645;0.0161314;278.064
16361;"2024-02-07 15:55:04";230;-20;2600;-41.4518;0.0153283;284.995
16362;"2024-02-07 15:55:04";230;-20;2600;-41.4442;0.0166069;280.639
16363;"2024-02-07 15:55:04";230;-20;2600;-41.4311;0.0183989;293.599
16364;"2024-02-07 15:55:04";230;-20;2600;-41.4233;0.0203416;295.498
16365;"2024-02-07 15:55:04";230;-20;2600;-41.4126;0.0209628;331.122
16366;"2024-02-07 15:55:04";230;-20;2600;-41.4059;0.0177788;371.347
16367;"2024-02-07 15:55:04";230;-20;2600;-41.3983;0.0154433;363.327
16368;"2024-02-07 15:55:10";230;-20;2700;-51.5867;0.0375702;180.53
16369;"2024-02-07 15:55:10";230;-20;2700;-51.5544;0.0318949;170.931
16370;"2024-02-07 15:55:10";230;-20;2700;-51.5207;0.0256033;187.798
16371;"2024-02-07 15:55:10";230;-20;2700;-51.4884;0.0196497;189.584
16372;"2024-02-07 15:55:10";230;-20;2700;-51.4581;0.0251926;186.438
16373;"2024-02-07 15:55:10";230;-20;2700;-51.4482;0.0204135;178.698
16374;"2024-02-07 15:55:10";230;-20;2700;-51.465;0.0202736;170.152
16375;"2024-02-07 15:55:10";230;-20;2700;-51.4925;0.021869;180.302
16376;"2024-02-07 15:55:10";230;-20;2700;-51.4943;0.0212471;186.396
16377;"2024-02-07 15:55:10";230;-20;2700;-51.4946;0.0203532;192.616
16378;"2024-02-07 15:55:10";230;-20;2700;-51.5273;0.0223059;177.095
16379;"2024-02-07 15:55:10";230;-20;2700;-51.5627;0.0237062;193.552
16380;"2024-02-07 15:55:10";230;-20;2700;-51.6049;0.0237592;172.319
16381;"2024-02-07 15:56:01";240;-20;700;-55.6109;0.0418194;88.5095
16382;"2024-02-07 15:56:01";240;-20;700;-55.6172;0.0449751;103.01
16383;"2024-02-07 15:56:01";240;-20;700;-55.6309;0.0361641;86.2338
16384;"2024-02-07 15:56:01";240;-20;700;-55.6418;0.0388319;79.7071
16385;"2024-02-07 15:56:01";240;-20;700;-55.6438;0.0435422;72.4771
16386;"2024-02-07 15:56:01";240;-20;700;-55.6319;0.0410712;68.9978
16387;"2024-02-07 15:56:01";240;-20;700;-55.6089;0.0413371;65.8439
16388;"2024-02-07 15:56:01";240;-20;700;-55.6026;0.0456005;61.5973
16389;"2024-02-07 15:56:01";240;-20;700;-55.5939;0.0429349;59.3429
16390;"2024-02-07 15:56:01";240;-20;700;-55.5881;0.0443126;62.2075
16391;"2024-02-07 15:56:01";240;-20;700;-55.5919;0.0366959;57.8984
16392;"2024-02-07 15:56:01";240;-20;700;-55.5908;0.0547678;57.6149
16393;"2024-02-07 15:56:01";240;-20;700;-55.5731;0.0410183;64.1881
16394;"2024-02-07 15:56:07";240;-20;800;-48.8194;0.0250732;165.651
16395;"2024-02-07 15:56:07";240;-20;800;-48.8102;0.0287805;161.647
16396;"2024-02-07 15:56:07";240;-20;800;-48.7933;0.024145;152.603
16397;"2024-02-07 15:56:07";240;-20;800;-48.781;0.0264353;152.909
16398;"2024-02-07 15:56:07";240;-20;800;-48.7516;0.0205164;154.046
16399;"2024-02-07 15:56:07";240;-20;800;-48.7242;0.0171539;161.608
16400;"2024-02-07 15:56:07";240;-20;800;-48.713;0.0147265;176.862
16401;"2024-02-07 15:56:07";240;-20;800;-48.7141;0.0211581;205.644
